,targets_x,targets_y,scores
2863,10,2,32.58756653353081
2864,19,17,32.58756653353081
2865,1,0,40.089134458880565
2866,3,3,40.089134458880565
2867,1,16,40.089134458880565
2868,2,0,40.089134458880565
2869,1,18,40.089134458880565
2870,8,18,43.49035777399459
2871,19,2,43.49035777399459
2872,2,19,43.49035777399459
2873,10,10,43.49035777399459
2874,18,13,43.49035777399459
2875,19,7,31.11049710433256
2876,7,7,31.11049710433256
2877,0,6,31.11049710433256
2878,15,3,31.11049710433256
2879,16,8,31.11049710433256
2880,18,18,34.29584749294522
2881,6,2,34.29584749294522
2882,11,13,34.29584749294522
2883,11,11,34.29584749294522
2884,6,2,34.29584749294522
2885,9,13,31.82818682108652
2886,2,16,31.82818682108652
2887,6,17,31.82818682108652
2888,7,4,31.82818682108652
2889,13,10,31.82818682108652
2890,4,8,43.133421760852414
2891,1,12,43.133421760852414
2892,5,1,43.133421760852414
2893,0,16,43.133421760852414
2894,17,6,43.133421760852414
2895,6,8,21.96042086891819
2896,9,17,21.96042086891819
2897,11,4,21.96042086891819
2898,11,5,21.96042086891819
2899,8,8,21.96042086891819
2900,17,2,32.47106386809274
2901,9,1,32.47106386809274
2902,8,4,32.47106386809274
2903,17,3,32.47106386809274
2904,2,16,32.47106386809274
2905,18,3,46.80004150532246
2906,0,8,46.80004150532246
2907,16,16,46.80004150532246
2908,12,4,46.80004150532246
2909,3,16,46.80004150532246
2910,11,10,29.395403019166896
2911,4,18,29.395403019166896
2912,19,15,29.395403019166896
2913,13,10,29.395403019166896
2914,18,7,29.395403019166896
2915,2,1,46.19964906436822
2916,3,16,46.19964906436822
2917,3,8,46.19964906436822
2918,4,11,46.19964906436822
2919,1,19,46.19964906436822
2920,19,10,34.001415125169636
2921,6,3,34.001415125169636
2922,8,13,34.001415125169636
2923,17,13,34.001415125169636
2924,10,0,34.001415125169636
2925,10,18,39.506561723087046
2926,9,2,39.506561723087046
2927,15,3,39.506561723087046
2928,1,13,39.506561723087046
2929,10,4,39.506561723087046
2930,6,9,42.66602087795144
2931,15,7,42.66602087795144
2932,16,0,42.66602087795144
2933,11,16,42.66602087795144
2934,4,2,42.66602087795144
2935,17,0,45.387836491557216
2936,0,6,45.387836491557216
2937,19,12,45.387836491557216
2938,19,5,45.387836491557216
2939,0,6,45.387836491557216
2940,17,6,39.62369983681608
2941,15,8,39.62369983681608
2942,13,0,39.62369983681608
2943,2,19,39.62369983681608
2944,10,2,39.62369983681608
2945,0,5,29.340492323398507
2946,0,13,29.340492323398507
2947,2,7,29.340492323398507
2948,0,7,29.340492323398507
2949,8,3,29.340492323398507
2950,8,14,20.78679998116929
2951,10,13,20.78679998116929
2952,6,12,20.78679998116929
2953,18,19,20.78679998116929
2954,9,12,20.78679998116929
2955,6,2,37.850490791570316
2956,8,16,37.850490791570316
2957,11,3,37.850490791570316
2958,10,5,37.850490791570316
2959,1,12,37.850490791570316
2960,9,3,32.05636197143671
2961,5,11,32.05636197143671
2962,11,11,32.05636197143671
2963,3,17,32.05636197143671
2964,11,11,32.05636197143671
2965,18,18,55.133582363908815
2966,9,18,55.133582363908815
2967,2,17,55.133582363908815
2968,0,14,55.133582363908815
2969,5,3,55.133582363908815
2970,1,15,39.9205355265293
2971,12,11,39.9205355265293
2972,8,16,39.9205355265293
2973,0,18,39.9205355265293
2974,18,5,39.9205355265293
2975,5,17,39.62363687986228
2976,12,16,39.62363687986228
2977,19,15,39.62363687986228
2978,4,10,39.62363687986228
2979,8,3,39.62363687986228
2980,11,3,37.863293514911085
2981,7,8,37.863293514911085
2982,16,2,37.863293514911085
2983,1,16,37.863293514911085
2984,17,15,37.863293514911085
2985,7,8,39.80371021353452
2986,9,14,39.80371021353452
2987,5,17,39.80371021353452
2988,19,18,39.80371021353452
2989,18,6,39.80371021353452
2990,2,14,45.49921019698796
2991,9,0,45.49921019698796
2992,7,3,45.49921019698796
2993,9,1,45.49921019698796
2994,10,3,45.49921019698796
2995,18,6,44.16333949567021
2996,5,1,44.16333949567021
2997,11,3,44.16333949567021
2998,7,17,44.16333949567021
2999,10,17,44.16333949567021
3000,7,2,37.46686626372026
3001,7,17,37.46686626372026
3002,8,0,37.46686626372026
3003,3,16,37.46686626372026
3004,6,9,37.46686626372026
3005,7,18,56.17516911960073
3006,19,2,56.17516911960073
3007,13,8,56.17516911960073
3008,17,2,56.17516911960073
3009,4,2,56.17516911960073
3010,6,2,51.1621007221038
3011,16,6,51.1621007221038
3012,11,11,51.1621007221038
3013,18,16,51.1621007221038
3014,3,17,51.1621007221038
3015,11,15,43.505862174932986
3016,5,17,43.505862174932986
3017,2,7,43.505862174932986
3018,17,2,43.505862174932986
3019,17,0,43.505862174932986
3020,18,17,27.271246457966345
3021,17,7,27.271246457966345
3022,17,3,27.271246457966345
3023,10,10,27.271246457966345
3024,15,14,27.271246457966345
3025,10,10,28.880688509493744
3026,2,15,28.880688509493744
3027,12,8,28.880688509493744
3028,16,7,28.880688509493744
3029,9,18,28.880688509493744
3030,2,15,65.5922039052924
3031,2,0,65.5922039052924
3032,18,1,65.5922039052924
3033,18,7,65.5922039052924
3034,18,19,65.5922039052924
3035,2,10,44.69739543914205
3036,11,13,44.69739543914205
3037,1,14,44.69739543914205
3038,17,14,44.69739543914205
3039,19,2,44.69739543914205
3040,3,11,44.27154201934231
3041,17,16,44.27154201934231
3042,8,13,44.27154201934231
3043,17,11,44.27154201934231
3044,1,0,44.27154201934231
3045,8,13,41.88764239029307
3046,1,12,41.88764239029307
3047,18,1,41.88764239029307
3048,17,16,41.88764239029307
3049,19,5,41.88764239029307
3050,18,13,36.08086759482163
3051,4,3,36.08086759482163
3052,6,12,36.08086759482163
3053,9,18,36.08086759482163
3054,12,8,36.08086759482163
3055,8,1,38.86915941329259
3056,12,13,38.86915941329259
3057,3,9,38.86915941329259
3058,4,8,38.86915941329259
3059,19,1,38.86915941329259
3060,8,13,27.55958067810551
3061,9,2,27.55958067810551
3062,18,2,27.55958067810551
3063,8,13,27.55958067810551
3064,10,16,27.55958067810551
3065,10,1,46.70813572180799
3066,0,19,46.70813572180799
3067,19,1,46.70813572180799
3068,6,2,46.70813572180799
3069,11,12,46.70813572180799
3070,9,0,48.788353796547746
3071,18,3,48.788353796547746
3072,0,6,48.788353796547746
3073,0,0,48.788353796547746
3074,6,16,48.788353796547746
3075,18,8,44.12637209323137
3076,1,15,44.12637209323137
3077,8,1,44.12637209323137
3078,9,0,44.12637209323137
3079,10,3,44.12637209323137
3080,1,19,58.31322686609751
3081,11,4,58.31322686609751
3082,5,3,58.31322686609751
3083,10,13,58.31322686609751
3084,18,10,58.31322686609751
3085,18,1,46.95372832399497
3086,13,10,46.95372832399497
3087,12,10,46.95372832399497
3088,0,13,46.95372832399497
3089,18,16,46.95372832399497
3090,12,16,34.40617103262546
3091,10,15,34.40617103262546
3092,4,1,34.40617103262546
3093,1,16,34.40617103262546
3094,10,18,34.40617103262546
3095,17,7,49.909690398985035
3096,12,9,49.909690398985035
3097,0,5,49.909690398985035
3098,2,15,49.909690398985035
3099,2,18,49.909690398985035
3100,16,14,40.33265753887492
3101,9,1,40.33265753887492
3102,9,12,40.33265753887492
3103,0,15,40.33265753887492
3104,13,9,40.33265753887492
3105,11,13,28.856184353268976
3106,10,10,28.856184353268976
3107,4,12,28.856184353268976
3108,8,19,28.856184353268976
3109,19,18,28.856184353268976
3110,2,8,32.438464952421484
3111,1,14,32.438464952421484
3112,9,13,32.438464952421484
3113,1,6,32.438464952421484
3114,11,3,32.438464952421484
3115,7,12,28.031853718072874
3116,3,11,28.031853718072874
3117,7,12,28.031853718072874
3118,11,3,28.031853718072874
3119,16,0,28.031853718072874
3120,11,11,45.24252000589178
3121,1,16,45.24252000589178
3122,18,3,45.24252000589178
3123,10,3,45.24252000589178
3124,18,16,45.24252000589178
3125,12,9,27.00865104344181
3126,17,14,27.00865104344181
3127,19,6,27.00865104344181
3128,10,11,27.00865104344181
3129,9,1,27.00865104344181
3130,9,12,27.443483037095746
3131,0,6,27.443483037095746
3132,15,15,27.443483037095746
3133,12,15,27.443483037095746
3134,12,13,27.443483037095746
3135,5,3,38.143056876947746
3136,15,7,38.143056876947746
3137,3,16,38.143056876947746
3138,8,17,38.143056876947746
3139,8,3,38.143056876947746
3140,19,12,38.66746655206367
3141,10,13,38.66746655206367
3142,10,4,38.66746655206367
3143,6,9,38.66746655206367
3144,4,10,38.66746655206367
3145,5,2,30.57384832173011
3146,9,1,30.57384832173011
3147,17,13,30.57384832173011
3148,18,2,30.57384832173011
3149,7,4,30.57384832173011
3150,1,6,43.2697602527173
3151,0,17,43.2697602527173
3152,10,0,43.2697602527173
3153,12,9,43.2697602527173
3154,2,2,43.2697602527173
3155,15,7,29.258395605546905
3156,9,2,29.258395605546905
3157,0,5,29.258395605546905
3158,18,10,29.258395605546905
3159,11,5,29.258395605546905
3160,0,12,48.16318187024298
3161,2,18,48.16318187024298
3162,11,4,48.16318187024298
3163,6,9,48.16318187024298
3164,13,0,48.16318187024298
3165,19,11,37.82129818249444
3166,5,11,37.82129818249444
3167,16,8,37.82129818249444
3168,1,13,37.82129818249444
3169,11,3,37.82129818249444
3170,2,17,40.70362406370999
3171,11,11,40.70362406370999
3172,18,5,40.70362406370999
3173,1,18,40.70362406370999
3174,16,3,40.70362406370999
3175,19,12,47.89688186722948
3176,6,11,47.89688186722948
3177,3,9,47.89688186722948
3178,19,1,47.89688186722948
3179,5,17,47.89688186722948
3180,11,14,32.38189380681602
3181,6,8,32.38189380681602
3182,0,19,32.38189380681602
3183,11,16,32.38189380681602
3184,0,18,32.38189380681602
3185,10,10,28.37253147037456
3186,11,4,28.37253147037456
3187,3,10,28.37253147037456
3188,10,5,28.37253147037456
3189,18,11,28.37253147037456
3190,17,14,33.55795768174542
3191,9,18,33.55795768174542
3192,11,10,33.55795768174542
3193,5,2,33.55795768174542
3194,11,14,33.55795768174542
3195,11,12,29.6240423334914
3196,12,8,29.6240423334914
3197,3,17,29.6240423334914
3198,2,11,29.6240423334914
3199,10,19,29.6240423334914
3200,6,4,21.824547839281998
3201,5,2,21.824547839281998
3202,18,8,21.824547839281998
3203,10,3,21.824547839281998
3204,11,5,21.824547839281998
3205,16,6,39.50586712995907
3206,17,11,39.50586712995907
3207,5,1,39.50586712995907
3208,2,4,39.50586712995907
3209,4,10,39.50586712995907
3210,1,12,38.64583974502143
3211,19,12,38.64583974502143
3212,7,17,38.64583974502143
3213,2,12,38.64583974502143
3214,19,18,38.64583974502143
3215,4,10,37.913714693901326
3216,15,3,37.913714693901326
3217,0,6,37.913714693901326
3218,11,16,37.913714693901326
3219,5,2,37.913714693901326
3220,17,14,46.29178053330373
3221,6,18,46.29178053330373
3222,3,16,46.29178053330373
3223,10,0,46.29178053330373
3224,2,14,46.29178053330373
3225,19,19,58.71606381748916
3226,5,17,58.71606381748916
3227,0,14,58.71606381748916
3228,11,5,58.71606381748916
3229,2,4,58.71606381748916
3230,19,2,42.7601555988864
3231,5,4,42.7601555988864
3232,18,11,42.7601555988864
3233,9,4,42.7601555988864
3234,1,4,42.7601555988864
3235,16,12,27.623791957935403
3236,6,12,27.623791957935403
3237,16,12,27.623791957935403
3238,15,8,27.623791957935403
3239,0,17,27.623791957935403
3240,0,19,66.34851865684513
3241,19,12,66.34851865684513
3242,1,0,66.34851865684513
3243,16,15,66.34851865684513
3244,4,3,66.34851865684513
3245,6,11,36.8679258373008
3246,7,4,36.8679258373008
3247,16,16,36.8679258373008
3248,16,15,36.8679258373008
3249,2,15,36.8679258373008
3250,4,11,30.6861454576268
3251,4,10,30.6861454576268
3252,18,8,30.6861454576268
3253,7,13,30.6861454576268
3254,18,4,30.6861454576268
3255,15,0,42.981565838229024
3256,12,10,42.981565838229024
3257,4,3,42.981565838229024
3258,8,13,42.981565838229024
3259,19,10,42.981565838229024
3260,8,13,33.96637358459789
3261,8,16,33.96637358459789
3262,2,18,33.96637358459789
3263,7,3,33.96637358459789
3264,1,19,33.96637358459789
3265,0,5,47.76129535227885
3266,0,15,47.76129535227885
3267,0,5,47.76129535227885
3268,19,17,47.76129535227885
3269,18,6,47.76129535227885
3270,16,14,32.27418779615592
3271,7,8,32.27418779615592
3272,17,8,32.27418779615592
3273,0,12,32.27418779615592
3274,16,15,32.27418779615592
3275,14,8,34.69513351039335
3276,4,10,34.69513351039335
3277,10,3,34.69513351039335
3278,2,10,34.69513351039335
3279,8,0,34.69513351039335
3280,16,2,37.75179973859049
3281,15,15,37.75179973859049
3282,10,0,37.75179973859049
3283,3,4,37.75179973859049
3284,17,14,37.75179973859049
3285,5,12,42.57429613666589
3286,8,4,42.57429613666589
3287,9,19,42.57429613666589
3288,6,3,42.57429613666589
3289,18,15,42.57429613666589
3290,1,17,41.49102720240688
3291,11,5,41.49102720240688
3292,2,16,41.49102720240688
3293,18,5,41.49102720240688
3294,1,12,41.49102720240688
3295,0,0,55.838496492342856
3296,19,19,55.838496492342856
3297,14,0,55.838496492342856
3298,2,12,55.838496492342856
3299,12,8,55.838496492342856
3300,2,17,46.310191320475134
3301,18,10,46.310191320475134
3302,9,0,46.310191320475134
3303,18,10,46.310191320475134
3304,2,11,46.310191320475134
3305,16,4,38.62488963515013
3306,18,3,38.62488963515013
3307,1,15,38.62488963515013
3308,15,14,38.62488963515013
3309,16,15,38.62488963515013
3310,10,0,60.33724582321956
3311,19,15,60.33724582321956
3312,1,5,60.33724582321956
3313,4,18,60.33724582321956
3314,1,14,60.33724582321956
3315,0,17,50.93371242072412
3316,9,18,50.93371242072412
3317,19,6,50.93371242072412
3318,16,4,50.93371242072412
3319,6,10,50.93371242072412
3320,19,12,41.24306061525818
3321,4,2,41.24306061525818
3322,2,7,41.24306061525818
3323,9,4,41.24306061525818
3324,16,7,41.24306061525818
3325,3,2,43.69713897019792
3326,16,14,43.69713897019792
3327,5,1,43.69713897019792
3328,18,8,43.69713897019792
3329,12,16,43.69713897019792
3330,2,4,30.441313449515725
3331,10,17,30.441313449515725
3332,9,1,30.441313449515725
3333,2,5,30.441313449515725
3334,3,3,30.441313449515725
3335,3,17,43.00904261935211
3336,4,9,43.00904261935211
3337,0,4,43.00904261935211
3338,3,18,43.00904261935211
3339,17,15,43.00904261935211
3340,18,4,38.86792685388884
3341,9,12,38.86792685388884
3342,2,9,38.86792685388884
3343,17,0,38.86792685388884
3344,17,14,38.86792685388884
3345,5,2,38.28375079283016
3346,3,10,38.28375079283016
3347,16,16,38.28375079283016
3348,2,4,38.28375079283016
3349,12,9,38.28375079283016
3350,11,17,29.391488546807
3351,10,1,29.391488546807
3352,10,13,29.391488546807
3353,7,9,29.391488546807
3354,18,17,29.391488546807
3355,4,10,45.410274211876256
3356,17,14,45.410274211876256
3357,1,17,45.410274211876256
3358,5,2,45.410274211876256
3359,0,6,45.410274211876256
3360,11,15,42.76703830075413
3361,2,14,42.76703830075413
3362,11,3,42.76703830075413
3363,5,11,42.76703830075413
3364,0,19,42.76703830075413
3365,5,3,35.04398423039648
3366,18,6,35.04398423039648
3367,3,2,35.04398423039648
3368,12,11,35.04398423039648
3369,2,0,35.04398423039648
3370,1,15,42.61163553405665
3371,18,4,42.61163553405665
3372,6,17,42.61163553405665
3373,16,7,42.61163553405665
3374,18,12,42.61163553405665
3375,13,9,48.72525612931996
3376,13,0,48.72525612931996
3377,6,18,48.72525612931996
3378,1,17,48.72525612931996
3379,1,0,48.72525612931996
3380,3,0,52.02689665634671
3381,7,16,52.02689665634671
3382,0,0,52.02689665634671
3383,2,15,52.02689665634671
3384,17,6,52.02689665634671
3385,10,17,41.351499042981246
3386,0,17,41.351499042981246
3387,11,9,41.351499042981246
3388,0,19,41.351499042981246
3389,5,3,41.351499042981246
3390,0,8,59.38935868545339
3391,7,16,59.38935868545339
3392,17,14,59.38935868545339
3393,19,17,59.38935868545339
3394,19,3,59.38935868545339
3395,2,7,43.98342231892787
3396,16,3,43.98342231892787
3397,14,8,43.98342231892787
3398,0,13,43.98342231892787
3399,17,12,43.98342231892787
3400,4,11,37.2763447752406
3401,18,13,37.2763447752406
3402,11,4,37.2763447752406
3403,10,0,37.2763447752406
3404,9,13,37.2763447752406
3405,13,0,55.41993949716774
3406,0,19,55.41993949716774
3407,18,19,55.41993949716774
3408,9,18,55.41993949716774
3409,11,13,55.41993949716774
3410,10,3,36.25859312069765
3411,2,6,36.25859312069765
3412,18,3,36.25859312069765
3413,17,7,36.25859312069765
3414,3,1,36.25859312069765
3415,6,4,29.091053052547966
3416,2,1,29.091053052547966
3417,0,7,29.091053052547966
3418,10,10,29.091053052547966
3419,10,2,29.091053052547966
3420,12,11,21.878179536115972
3421,6,4,21.878179536115972
3422,13,9,21.878179536115972
3423,10,10,21.878179536115972
3424,5,2,21.878179536115972
3425,8,2,37.219338470736226
3426,2,7,37.219338470736226
3427,11,14,37.219338470736226
3428,8,12,37.219338470736226
3429,17,2,37.219338470736226
3430,11,4,42.93447419110447
3431,10,17,42.93447419110447
3432,18,10,42.93447419110447
3433,0,6,42.93447419110447
3434,6,11,42.93447419110447
3435,3,7,50.05894300600708
3436,17,2,50.05894300600708
3437,9,17,50.05894300600708
3438,19,3,50.05894300600708
3439,9,19,50.05894300600708
3440,9,17,38.610248857147226
3441,11,0,38.610248857147226
3442,8,2,38.610248857147226
3443,7,2,38.610248857147226
3444,18,15,38.610248857147226
3445,11,16,50.2349824397626
3446,1,18,50.2349824397626
3447,10,5,50.2349824397626
3448,1,0,50.2349824397626
3449,3,8,50.2349824397626
3450,12,9,32.93366582159375
3451,5,10,32.93366582159375
3452,11,5,32.93366582159375
3453,18,0,32.93366582159375
3454,5,2,32.93366582159375
3455,19,2,47.17449014144729
3456,9,3,47.17449014144729
3457,2,17,47.17449014144729
3458,2,18,47.17449014144729
3459,12,0,47.17449014144729
3460,19,2,37.57789928666384
3461,10,19,37.57789928666384
3462,9,16,37.57789928666384
3463,10,14,37.57789928666384
3464,14,8,37.57789928666384
3465,7,8,31.97997440714347
3466,8,1,31.97997440714347
3467,8,1,31.97997440714347
3468,10,10,31.97997440714347
3469,2,19,31.97997440714347
3470,8,17,23.84254901522693
3471,8,17,23.84254901522693
3472,18,16,23.84254901522693
3473,5,11,23.84254901522693
3474,6,10,23.84254901522693
3475,9,14,30.118455183999497
3476,12,10,30.118455183999497
3477,10,1,30.118455183999497
3478,7,2,30.118455183999497
3479,3,11,30.118455183999497
3480,19,4,32.28067201444314
3481,9,17,32.28067201444314
3482,12,0,32.28067201444314
3483,9,2,32.28067201444314
3484,15,8,32.28067201444314
3485,0,19,42.4867084911853
3486,8,13,42.4867084911853
3487,2,10,42.4867084911853
3488,0,19,42.4867084911853
3489,19,8,42.4867084911853
3490,17,13,49.65601512560768
3491,3,0,49.65601512560768
3492,4,10,49.65601512560768
3493,16,12,49.65601512560768
3494,0,15,49.65601512560768
3495,2,14,37.46252003341978
3496,0,15,37.46252003341978
3497,11,17,37.46252003341978
3498,0,13,37.46252003341978
3499,10,2,37.46252003341978
3500,18,2,43.77054715662236
3501,2,17,43.77054715662236
3502,17,7,43.77054715662236
3503,5,1,43.77054715662236
3504,8,1,43.77054715662236
3505,15,8,39.0590445399711
3506,11,3,39.0590445399711
3507,5,11,39.0590445399711
3508,8,0,39.0590445399711
3509,10,19,39.0590445399711
3510,0,18,65.66513534284076
3511,17,2,65.66513534284076
3512,13,0,65.66513534284076
3513,8,13,65.66513534284076
3514,3,1,65.66513534284076
3515,19,15,40.64480897086652
3516,9,18,40.64480897086652
3517,11,5,40.64480897086652
3518,7,3,40.64480897086652
3519,18,3,40.64480897086652
3520,18,7,33.15770169258418
3521,19,11,33.15770169258418
3522,9,2,33.15770169258418
3523,6,18,33.15770169258418
3524,19,3,33.15770169258418
3525,17,15,47.086608393522404
3526,4,18,47.086608393522404
3527,3,10,47.086608393522404
3528,19,4,47.086608393522404
3529,18,4,47.086608393522404
3530,18,0,28.37585867008813
3531,17,14,28.37585867008813
3532,15,0,28.37585867008813
3533,11,0,28.37585867008813
3534,18,13,28.37585867008813
3535,6,8,41.68692764628675
3536,3,0,41.68692764628675
3537,8,17,41.68692764628675
3538,7,9,41.68692764628675
3539,0,19,41.68692764628675
3540,13,10,52.34181315939803
3541,0,14,52.34181315939803
3542,19,19,52.34181315939803
3543,3,4,52.34181315939803
3544,18,2,52.34181315939803
3545,4,17,23.853314497775074
3546,4,17,23.853314497775074
3547,2,18,23.853314497775074
3548,17,15,23.853314497775074
3549,15,14,23.853314497775074
3550,9,13,32.933280642311004
3551,10,2,32.933280642311004
3552,5,16,32.933280642311004
3553,16,14,32.933280642311004
3554,6,18,32.933280642311004
3555,10,16,18.531689097995123
3556,12,11,18.531689097995123
3557,13,10,18.531689097995123
3558,8,14,18.531689097995123
3559,19,6,18.531689097995123
3560,15,7,27.598208152555976
3561,9,16,27.598208152555976
3562,3,12,27.598208152555976
3563,18,10,27.598208152555976
3564,11,9,27.598208152555976
3565,2,16,42.00030275569569
3566,11,13,42.00030275569569
3567,0,4,42.00030275569569
3568,7,3,42.00030275569569
3569,7,16,42.00030275569569
3570,18,5,35.455299985405915
3571,13,10,35.455299985405915
3572,6,17,35.455299985405915
3573,15,8,35.455299985405915
3574,2,17,35.455299985405915
3575,8,1,28.51312411556006
3576,6,3,28.51312411556006
3577,16,7,28.51312411556006
3578,15,8,28.51312411556006
3579,4,10,28.51312411556006
3580,18,3,50.06874394657628
3581,3,10,50.06874394657628
3582,1,17,50.06874394657628
3583,1,16,50.06874394657628
3584,13,10,50.06874394657628
3585,5,4,36.81247818249789
3586,2,1,36.81247818249789
3587,19,11,36.81247818249789
3588,15,7,36.81247818249789
3589,10,1,36.81247818249789
3590,4,10,33.98814615566329
3591,8,12,33.98814615566329
3592,12,10,33.98814615566329
3593,19,4,33.98814615566329
3594,18,11,33.98814615566329
3595,18,7,40.81051915215551
3596,3,8,40.81051915215551
3597,8,18,40.81051915215551
3598,8,13,40.81051915215551
3599,18,17,40.81051915215551
3600,17,11,42.21372696010256
3601,3,7,42.21372696010256
3602,2,8,42.21372696010256
3603,15,0,42.21372696010256
3604,2,10,42.21372696010256
3605,11,3,15.206801927001191
3606,19,2,15.206801927001191
3607,12,9,15.206801927001191
3608,11,4,15.206801927001191
3609,10,4,15.206801927001191
3610,8,8,30.44199570531025
3611,4,9,30.44199570531025
3612,12,10,30.44199570531025
3613,10,13,30.44199570531025
3614,19,2,30.44199570531025
3615,5,16,31.599059022482123
3616,12,9,31.599059022482123
3617,0,17,31.599059022482123
3618,0,15,31.599059022482123
3619,11,12,31.599059022482123
3620,1,16,53.11413244662119
3621,10,2,53.11413244662119
3622,5,2,53.11413244662119
3623,10,12,53.11413244662119
3624,17,14,53.11413244662119
3625,6,18,44.26291110525177
3626,3,9,44.26291110525177
3627,18,11,44.26291110525177
3628,18,2,44.26291110525177
3629,17,14,44.26291110525177
3630,7,4,52.695194063167754
3631,0,0,52.695194063167754
3632,19,19,52.695194063167754
3633,10,14,52.695194063167754
3634,16,14,52.695194063167754
3635,8,16,44.419603560416896
3636,3,16,44.419603560416896
3637,17,8,44.419603560416896
3638,5,1,44.419603560416896
3639,16,2,44.419603560416896
3640,8,18,39.67786764478711
3641,0,4,39.67786764478711
3642,3,3,39.67786764478711
3643,11,11,39.67786764478711
3644,12,13,39.67786764478711
3645,8,3,49.18651942631677
3646,8,19,49.18651942631677
3647,18,19,49.18651942631677
3648,7,13,49.18651942631677
3649,3,18,49.18651942631677
3650,18,16,46.80949012289605
3651,13,9,46.80949012289605
3652,2,12,46.80949012289605
3653,17,6,46.80949012289605
3654,2,18,46.80949012289605
3655,0,16,41.48681223177083
3656,10,14,41.48681223177083
3657,9,0,41.48681223177083
3658,9,3,41.48681223177083
3659,4,17,41.48681223177083
3660,17,12,36.51975167274027
3661,2,7,36.51975167274027
3662,15,8,36.51975167274027
3663,1,13,36.51975167274027
3664,18,11,36.51975167274027
3665,9,14,39.70805929739993
3666,1,6,39.70805929739993
3667,18,11,39.70805929739993
3668,17,13,39.70805929739993
3669,3,17,39.70805929739993
3670,10,16,26.894882119947916
3671,9,2,26.894882119947916
3672,18,10,26.894882119947916
3673,7,16,26.894882119947916
3674,10,12,26.894882119947916
3675,4,3,42.4213598162587
3676,15,15,42.4213598162587
3677,8,0,42.4213598162587
3678,16,15,42.4213598162587
3679,19,6,42.4213598162587
3680,19,12,52.97851097710393
3681,0,12,52.97851097710393
3682,2,3,52.97851097710393
3683,1,12,52.97851097710393
3684,3,9,52.97851097710393
3685,18,12,48.148786900723636
3686,6,4,48.148786900723636
3687,6,3,48.148786900723636
3688,0,5,48.148786900723636
3689,2,6,48.148786900723636
3690,16,15,36.82347392699338
3691,12,12,36.82347392699338
3692,3,7,36.82347392699338
3693,10,1,36.82347392699338
3694,12,16,36.82347392699338
3695,10,3,47.084585599968285
3696,2,1,47.084585599968285
3697,8,1,47.084585599968285
3698,1,19,47.084585599968285
3699,19,12,47.084585599968285
3700,12,10,29.89033361248255
3701,9,16,29.89033361248255
3702,16,14,29.89033361248255
3703,4,10,29.89033361248255
3704,2,14,29.89033361248255
3705,19,8,27.046512485611412
3706,16,7,27.046512485611412
3707,19,19,27.046512485611412
3708,19,1,27.046512485611412
3709,19,3,27.046512485611412
3710,1,4,46.51435958044746
3711,9,13,46.51435958044746
3712,10,18,46.51435958044746
3713,4,0,46.51435958044746
3714,5,17,46.51435958044746
3715,18,19,30.092046880752047
3716,8,18,30.092046880752047
3717,8,17,30.092046880752047
3718,19,19,30.092046880752047
3719,3,11,30.092046880752047
3720,10,12,41.576220588701744
3721,17,7,41.576220588701744
3722,19,19,41.576220588701744
3723,2,9,41.576220588701744
3724,19,6,41.576220588701744
3725,0,4,50.19289379106341
3726,19,15,50.19289379106341
3727,3,10,50.19289379106341
3728,18,17,50.19289379106341
3729,12,16,50.19289379106341
3730,1,16,49.63861088119786
3731,17,14,49.63861088119786
3732,18,4,49.63861088119786
3733,3,12,49.63861088119786
3734,4,2,49.63861088119786
3735,7,8,28.520771801081054
3736,10,1,28.520771801081054
3737,15,15,28.520771801081054
3738,7,7,28.520771801081054
3739,19,10,28.520771801081054
3740,19,5,27.41226070441341
3741,17,0,27.41226070441341
3742,4,0,27.41226070441341
3743,16,8,27.41226070441341
3744,18,8,27.41226070441341
3745,15,7,48.224895379543725
3746,4,16,48.224895379543725
3747,5,1,48.224895379543725
3748,9,17,48.224895379543725
3749,1,17,48.224895379543725
3750,1,6,43.22984748720658
3751,9,18,43.22984748720658
3752,16,6,43.22984748720658
3753,5,11,43.22984748720658
3754,14,8,43.22984748720658
3755,19,5,38.872986428036725
3756,12,15,38.872986428036725
3757,11,3,38.872986428036725
3758,5,4,38.872986428036725
3759,6,4,38.872986428036725
3760,7,8,35.35147450636528
3761,11,12,35.35147450636528
3762,10,0,35.35147450636528
3763,9,19,35.35147450636528
3764,19,11,35.35147450636528
3765,6,4,43.3870239953794
3766,1,19,43.3870239953794
3767,8,13,43.3870239953794
3768,11,9,43.3870239953794
3769,7,18,43.3870239953794
3770,11,12,46.355944092250894
3771,10,18,46.355944092250894
3772,0,15,46.355944092250894
3773,17,0,46.355944092250894
3774,2,11,46.355944092250894
3775,8,1,36.89364119041515
3776,5,4,36.89364119041515
3777,12,10,36.89364119041515
3778,1,4,36.89364119041515
3779,6,17,36.89364119041515
3780,18,7,38.75186178401251
3781,10,11,38.75186178401251
3782,4,8,38.75186178401251
3783,16,2,38.75186178401251
3784,3,0,38.75186178401251
3785,15,15,39.11086655908105
3786,19,5,39.11086655908105
3787,19,11,39.11086655908105
3788,8,2,39.11086655908105
3789,1,15,39.11086655908105
3790,1,19,55.192290686396994
3791,18,12,55.192290686396994
3792,19,2,55.192290686396994
3793,7,13,55.192290686396994
3794,12,14,55.192290686396994
